gene_id	gene_name	SH_INSM1	SH_INSM2	SH_LacZ1	SH_LacZ2
ENSG00000019485.14	PRDM11	5.833458	4.645071	4.843601	4.543203
ENSG00000019505.8	SYT13	3.197396	2.109045	2.992466	4.393988
ENSG00000019549.13	SNAI2	0.316696	0.495606	3.031573	4.785258
ENSG00000019582.17	CD74	4.820047	5.61811	1.671435	5.438057
ENSG00000019991.18	HGF	14.864573	12.157242	0.650077	1.008621
ENSG00000019995.6	ZRANB1	21.176202	21.232328	20.203033	32.076719
ENSG00000020129.16	NCDN	46.274204	44.284665	47.883296	35.773819
ENSG00000020181.18	ADGRA2	3.040808	2.775608	5.021179	2.256548
ENSG00000020219.9	CCT8L1P	0.287504	0.330267	0.091724	0
ENSG00000020256.20	ZFP64	16.90535	16.195551	13.682089	13.565351
ENSG00000020426.11	MNAT1	15.872113	11.668428	26.818906	68.353054
ENSG00000020577.14	SAMD4A	3.349643	4.049554	10.757008	8.206229
ENSG00000020633.19	RUNX3	1.41046	1.522889	5.626896	8.096167
ENSG00000020922.13	MRE11	6.973539	4.666626	13.528942	22.958076
ENSG00000021300.14	PLEKHB1	26.714353	26.484803	5.745883	1.391509
ENSG00000021355.13	SERPINB1	6.270846	6.276419	2.857227	3.605894
ENSG00000021461.18	CYP3A43	0	0.172342	0.310954	1.106995
ENSG00000021488.13	SLC7A9	0.13616	1.240819	1.126042	2.303318
ENSG00000021574.15	SPAST	22.53006	23.676822	19.893573	42.893942
ENSG00000021645.20	NRXN3	0.434353	0.77844	0.482933	1.879463
ENSG00000021762.20	OSBPL5	5.699551	5.989294	8.256734	4.21198
ENSG00000021776.11	AQR	21.798274	22.80366	17.074914	30.705471
ENSG00000021826.18	CPS1	1.501769	1.752652	2.773918	1.038643
ENSG00000021852.14	C8B	0	0	0	0
ENSG00000022267.19	FHL1	88.260854	83.736085	110.592426	178.449543
ENSG00000022277.13	RTF2	80.749115	92.125847	119.93635	100.064979
ENSG00000022355.18	GABRA1	0.043687	0	0	0
ENSG00000022556.16	NLRP2	0.032062	0.56222	0.733471	0
ENSG00000022567.10	SLC45A4	6.385766	5.744819	7.273477	8.933174
ENSG00000022840.17	RNF10	109.670075	109.079672	119.001622	197.620437
ENSG00000022976.16	ZNF839	12.370089	15.453083	9.271933	7.646722
ENSG00000023041.12	ZDHHC6	27.044584	29.11238	42.353759	62.580995
ENSG00000023171.20	GRAMD1B	16.228402	19.694011	4.954628	7.721722
ENSG00000023191.17	RNH1	66.779593	65.134215	91.143664	55.612795
ENSG00000023228.15	NDUFS1	47.557161	49.214969	37.604306	49.315428
ENSG00000023287.13	RB1CC1	34.13648	32.326742	35.526298	80.491944
ENSG00000023318.9	ERP44	26.879171	28.843329	23.878298	44.923094
ENSG00000023330.15	ALAS1	39.882117	42.665248	42.414591	38.088734
ENSG00000023445.17	BIRC3	2.310536	0.954604	1.316279	1.438542
ENSG00000023516.9	AKAP11	29.172019	31.910475	20.333927	52.440603
ENSG00000023572.10	GLRX2	6.767173	11.199542	23.055957	14.052661
ENSG00000023608.5	SNAPC1	18.849334	18.9786	18.991329	26.038849
ENSG00000023697.13	DERA	32.430312	35.435042	45.914591	55.356093
ENSG00000023734.11	STRAP	162.067199	168.777716	270.498074	341.764887
ENSG00000023839.12	ABCC2	0.563528	0.466079	1.85763	1.554677
ENSG00000023892.12	DEF6	1.17159	1.513158	0.763592	0.410075
ENSG00000023902.14	PLEKHO1	45.354814	41.325948	49.626702	46.486955
ENSG00000023909.10	GCLM	8.876495	14.677304	6.560773	12.640575
ENSG00000024048.11	UBR2	13.716458	15.540707	11.815259	19.597331
ENSG00000024422.12	EHD2	5.498728	4.306579	2.860235	1.523393
ENSG00000024526.17	DEPDC1	0.900579	1.324979	2.226675	3.184198
ENSG00000024862.18	CCDC28A	10.759581	16.006796	31.414575	27.765329
ENSG00000025039.15	RRAGD	31.336373	26.879065	21.507542	32.128429
ENSG00000025156.13	HSF2	31.983374	41.676344	29.679689	70.963543
ENSG00000025293.17	PHF20	21.967729	23.797734	26.9149	41.370181
ENSG00000025423.11	HSD17B6	5.772498	6.060829	2.955995	8.900842
ENSG00000025434.19	NR1H3	5.078375	6.86466	4.731679	6.846223
ENSG00000025708.14	TYMP	15.795078	16.580992	26.714943	7.502713
ENSG00000025770.19	NCAPH2	22.033517	20.769538	43.182618	45.690622
ENSG00000025772.8	TOMM34	44.650386	39.584703	45.195742	52.721422
ENSG00000025796.14	SEC63	53.093105	50.875782	46.272108	79.026531
ENSG00000025800.14	KPNA6	26.618066	29.155659	25.596511	32.04317
ENSG00000026025.16	VIM	289.099455	289.530206	330.200777	392.4223
ENSG00000026036.23	RTEL1-TNFRSF6B	6.272746	5.918892	3.174642	2.058444
ENSG00000026103.25	FAS	6.997681	6.091419	2.123427	3.685654
ENSG00000026297.17	RNASET2	77.294516	80.821784	45.879209	35.731605
ENSG00000026508.21	CD44	6.492458	3.548216	2.221191	2.039793
ENSG00000026559.14	KCNG1	6.538074	5.983904	10.281009	3.993834
ENSG00000026652.15	AGPAT4	18.49274	20.827396	10.026998	16.416403
ENSG00000026751.17	SLAMF7	0.061553	0	0.078576	0
ENSG00000026950.17	BTN3A1	9.142594	11.635394	7.976747	6.291928
ENSG00000027001.10	MIPEP	5.006188	5.51679	9.154082	13.290163
ENSG00000027075.18	PRKCH	1.093081	2.065656	4.053539	16.853539
ENSG00000027644.5	INSRR	7.900673	7.273035	1.433475	0.775626
ENSG00000027697.16	IFNGR1	41.150121	41.288439	23.94154	44.811759
ENSG00000027847.14	B4GALT7	22.312537	21.162582	12.173533	10.287599
ENSG00000027869.13	SH2D2A	0.31271	0.069656	0.604363	0
ENSG00000028116.18	VRK2	0	0.058866	0	0
ENSG00000028137.19	TNFRSF1B	0.273555	0.139276	0.931223	4.927127
ENSG00000028203.19	VEZT	50.966741	52.713053	51.28161	69.977522
ENSG00000028277.22	POU2F2	8.042361	11.106284	3.539209	3.029985
ENSG00000028310.18	BRD9	34.969726	35.341898	41.65764	40.600232
ENSG00000028528.15	SNX1	58.95685	84.107804	43.539132	52.150057
ENSG00000028839.10	TBPL1	48.314698	54.364732	86.057043	105.008179
ENSG00000029153.15	BMAL2	0.920186	1.513362	9.810129	13.606415
ENSG00000029363.17	BCLAF1	72.56397	97.14243	80.799565	150.971803
ENSG00000029364.12	SLC39A9	77.927753	73.040464	64.073909	96.325671
ENSG00000029534.22	ANK1	4.807847	4.736448	8.205198	4.775811
ENSG00000029559.7	IBSP	0	0.071221	0	0
ENSG00000029639.11	TFB1M	26.974506	23.997604	17.397673	17.726021
ENSG00000029725.17	RABEP1	30.17254	34.229775	41.669386	44.83229
ENSG00000029993.15	HMGB3	18.263621	19.847489	41.329179	24.396418
ENSG00000030066.14	NUP160	28.531908	28.870931	46.967751	75.256813
ENSG00000030110.14	BAK1	9.310468	11.433804	14.074028	9.885648
ENSG00000030304.15	MUSK	0.037614	0.348891	0.032016	0.089465
ENSG00000030419.17	IKZF2	1.755995	1.186264	0.580339	1.846393
ENSG00000030582.19	GRN	201.661876	190.651795	120.064237	82.661478
ENSG00000031003.11	FAM13B	34.276708	42.463184	30.157811	64.342939
ENSG00000031081.11	ARHGAP31	9.005674	9.353058	5.045473	5.244
ENSG00000031691.7	CENPQ	4.458397	3.151017	11.3794	28.215949
ENSG00000031698.13	SARS1	83.868472	97.651355	92.35554	91.43406
ENSG00000031823.14	RANBP3	64.267395	46.834168	76.283038	54.497247
ENSG00000032219.19	ARID4A	18.430012	22.288268	13.351727	19.342029
ENSG00000032389.13	EIPR1	57.991362	52.287348	66.154903	53.895799
ENSG00000032444.17	PNPLA6	74.295482	71.714776	54.54084	62.581587
ENSG00000032742.18	IFT88	16.35828	19.423022	13.930625	25.806441
ENSG00000033011.14	ALG1	17.665026	16.544339	16.949083	9.988026
ENSG00000033030.16	ZCCHC8	26.808598	29.164895	29.802761	45.915303
ENSG00000033050.9	ABCF2	19.583195	25.974942	47.575543	40.398619
ENSG00000033100.17	CHPF2	64.572118	66.216536	48.221249	28.040465
ENSG00000033122.21	LRRC7	0.574153	0.281466	0.756194	2.530326
ENSG00000033170.17	FUT8	11.850421	8.419525	10.48046	19.672357
ENSG00000033178.13	UBA6	48.458672	34.379804	27.444309	101.060416
ENSG00000033327.13	GAB2	79.331488	88.988382	23.823386	17.85143
ENSG00000033627.18	ATP6V0A1	91.054818	96.575489	64.687101	79.028244
ENSG00000033800.14	PIAS1	26.611046	28.348651	17.854116	21.703138
ENSG00000033867.18	SLC4A7	12.617191	13.558843	15.691544	27.546217
ENSG00000034053.15	APBA2	41.620602	41.699434	47.600115	32.103681
ENSG00000034152.20	MAP2K3	18.313991	18.218559	11.333351	6.711244
ENSG00000034239.11	CLXN	0.933588	0.403722	1.192834	2.370084
ENSG00000034510.6	TMSB10	3442.750669	3308.845616	6929.269628	2193.408576
ENSG00000034533.12	ASTE1	4.526951	6.426006	6.729391	13.705688
ENSG00000034677.13	RNF19A	29.39787	36.864621	16.015926	32.003216
ENSG00000034693.15	PEX3	7.752138	10.120302	17.04244	7.204355
ENSG00000034713.8	GABARAPL2	224.26481	207.671793	199.163742	197.00694
ENSG00000034971.17	MYOC	0	0.213994	0.198021	0
ENSG00000035115.22	SH3YL1	55.779653	43.717638	55.65183	110.356876
ENSG00000035141.10	FAM136A	32.029444	28.135648	64.171422	46.091373
ENSG00000035403.18	VCL	19.250441	19.11496	16.456647	23.671527
ENSG00000035499.13	DEPDC1B	1.787989	1.034525	4.836592	8.524799
ENSG00000035664.11	DAPK2	0.551527	0.768306	1.911122	3.379857
ENSG00000035681.10	NSMAF	9.378107	5.086285	16.441191	22.975826
ENSG00000035687.10	ADSS2	35.945684	36.197599	44.719649	59.924384
ENSG00000035720.8	STAP1	0	0.055091	0.30628	0
ENSG00000035862.13	TIMP2	205.728957	200.436524	152.457031	194.865048
ENSG00000035928.17	RFC1	24.714638	23.49429	57.987433	80.741162
ENSG00000036054.13	TBC1D23	17.626356	20.446427	15.483936	36.377838
ENSG00000036257.14	CUL3	47.48759	53.637396	70.255526	89.712419
ENSG00000036448.10	MYOM2	8.009219	5.474261	6.467311	7.26121
ENSG00000036473.9	OTC	0.427762	1.051115	0.26772	0.59494
ENSG00000036530.9	CYP46A1	1.165791	1.503043	0.79882	0.60366
ENSG00000036549.13	ZZZ3	24.747248	27.371559	22.280043	53.190796
ENSG00000036565.15	SLC18A1	478.10124	454.225953	137.498147	143.286457
ENSG00000036672.16	USP2	3.992837	3.642299	2.75574	3.120212
ENSG00000036828.17	CASR	0.280351	0.028206	0	0
ENSG00000037042.9	TUBG2	18.144283	15.208637	8.078015	5.874041
ENSG00000037241.7	RPL26L1	69.516033	64.32344	112.315718	96.306403
ENSG00000037280.16	FLT4	0.16281	0.155136	0.825115	0.876247
ENSG00000037474.15	NSUN2	86.570302	81.224758	102.96703	118.270757
ENSG00000037637.11	FBXO42	49.301651	44.960295	24.414403	35.305108
ENSG00000037749.13	MFAP3	41.940868	47.434783	42.718627	94.204871
ENSG00000037757.14	MRI1	29.514668	28.034443	22.977631	15.77673
ENSG00000037897.17	METTL1	8.032897	7.549752	12.353239	6.883194
ENSG00000037965.6	HOXC8	0.093884	0.861344	3.53507	3.990451
ENSG00000038002.9	AGA	8.713888	10.468944	6.118049	6.992364
ENSG00000038210.14	PI4K2B	2.726483	3.803479	8.005185	20.935008
ENSG00000038219.13	BOD1L1	35.888531	37.414552	33.039948	58.284631
ENSG00000038274.18	MAT2B	32.216637	30.72176	34.606791	67.748582
ENSG00000038295.8	TLL1	0	0.039357	0.165158	0.068145
ENSG00000038358.15	EDC4	63.642766	67.785055	61.214797	74.274177
ENSG00000038382.23	TRIO	53.615198	59.421571	70.865931	79.855948
ENSG00000038427.16	VCAN	7.730273	8.429454	13.817581	20.474303
ENSG00000038532.17	CLEC16A	24.507866	26.119848	23.18881	32.051923
ENSG00000038945.15	MSR1	0.274025	0	0	0
ENSG00000039068.20	CDH1	0.155162	4.04642	0.481066	0.999678
ENSG00000039123.16	MTREX	47.064817	33.701016	30.52769	67.509102
ENSG00000039139.11	DNAH5	0.065408	0.381913	0.388702	0.031157
ENSG00000039319.17	ZFYVE16	35.93211	28.936908	15.384908	58.886066
ENSG00000039523.20	RIPOR1	42.318043	38.821726	37.923639	29.036316
ENSG00000039537.16	C6	0.926978	0.939726	1.099312	1.980015
ENSG00000039560.14	RAI14	1.075223	1.172838	14.884607	23.904123
ENSG00000039600.11	SOX30	0.205958	0	0.553509	1.07123
ENSG00000039650.12	PNKP	58.494714	59.929497	32.094434	22.92106
ENSG00000039987.7	BEST2	0	1.121834	2.72787	0.144956
ENSG00000040199.18	PHLPP2	6.730217	5.991556	8.917944	18.501207
ENSG00000040275.17	SPDL1	19.991948	18.188031	46.215878	56.104659
ENSG00000040341.18	STAU2	34.717693	36.191021	33.575138	45.008561
ENSG00000040487.13	SLC66A1	14.389386	12.775083	20.791966	16.77568
ENSG00000040531.16	CTNS	16.809679	20.38815	11.966874	20.728417
ENSG00000040608.14	RTN4R	14.941278	14.855381	14.378602	5.249112
ENSG00000040633.13	PHF23	79.361216	104.432973	62.826919	66.185092
ENSG00000040731.10	CDH10	0.143649	0	0.17195	0
ENSG00000040933.17	INPP4A	16.140353	15.490959	18.872344	17.415946
ENSG00000041353.10	RAB27B	0.254049	0.150493	0.534219	1.705259
ENSG00000041357.16	PSMA4	240.696462	265.893821	275.346184	266.026949
ENSG00000041515.16	MYO16	0.869782	1.047756	1.071495	1.015652
ENSG00000041802.11	LSG1	48.207298	58.646275	55.787478	102.539657
ENSG00000041880.15	PARP3	13.789577	12.28056	11.249878	7.732599
ENSG00000041982.17	TNC	10.228987	11.11556	6.628592	4.728035
ENSG00000041988.16	THAP3	23.925531	22.280948	33.433583	32.163572
ENSG00000042062.13	RIPOR3	2.348159	2.83522	0.218296	0.231824
ENSG00000042088.14	TDP1	24.918115	21.220442	13.678743	16.933138
ENSG00000042286.15	AIFM2	15.33736	14.127924	9.938897	5.494548
ENSG00000042304.14	SLC19A4P	0	0	0	0
ENSG00000042317.17	SPATA7	5.869539	8.676199	4.817433	11.224705
ENSG00000042429.12	MED17	39.247056	46.819443	42.044031	112.447495
ENSG00000042445.14	RETSAT	13.851806	13.112533	5.480996	13.780149
ENSG00000042493.16	CAPG	2.22734	1.690111	4.527517	1.336372
ENSG00000042753.12	AP2S1	219.437389	213.28392	298.287497	162.24535
ENSG00000042781.14	USH2A	1.153311	0.310515	0.165083	0.295155
ENSG00000042813.8	ZPBP	0	0	0	0
ENSG00000042832.12	TG	0.378713	0.322629	0.015693	3.401638
ENSG00000042980.14	ADAM28	0.259169	0.054595	0.019034	0
ENSG00000043039.7	BARX2	0	0	0.31492	0.871313
ENSG00000043093.15	DCUN1D1	15.828039	18.200034	16.223088	45.847805
ENSG00000043143.22	JADE2	5.908057	6.426883	7.122316	4.841862
ENSG00000043355.12	ZIC2	0	0.10289	3.963135	5.310335
ENSG00000043462.13	LCP2	0	0	0	0.122513
ENSG00000043514.17	TRIT1	39.742958	36.397859	31.145262	57.877744
ENSG00000043591.6	ADRB1	0.436532	0.26681	1.114464	1.463537
ENSG00000044012.4	GUCA2B	0	0	0	0
ENSG00000044090.13	CUL7	32.437387	29.266574	20.858542	16.521068
ENSG00000044115.21	CTNNA1	105.60167	114.105813	99.998802	113.181397
ENSG00000044446.12	PHKA2	12.673751	12.284293	9.480138	20.422291
ENSG00000044459.15	CNTLN	2.468306	3.128943	5.006174	9.455594
ENSG00000044524.11	EPHA3	0.129448	0.287875	0.045676	0.209215
ENSG00000044574.9	HSPA5	208.164462	235.792219	232.625216	260.507778
ENSG00000046604.15	DSG2	0.035285	2.253755	1.467813	2.2522
ENSG00000046647.15	GEMIN8	22.342819	19.972877	19.805585	18.186112
ENSG00000046651.16	OFD1	22.615029	32.275589	19.551283	34.138764
ENSG00000046653.15	GPM6B	3.119634	3.018213	6.992269	16.581024
ENSG00000046774.10	MAGEC2	3.392681	3.759535	5.599139	6.200615
ENSG00000046889.19	PREX2	0	0	0.036507	0
ENSG00000047056.18	WDR37	21.864069	21.295168	17.60667	17.05903
ENSG00000047188.16	YTHDC2	22.678874	21.679673	15.744884	32.819681
ENSG00000047230.15	CTPS2	12.452982	14.195545	13.494058	17.13918
ENSG00000047249.18	ATP6V1H	45.436461	48.43121	48.103896	92.979122
ENSG00000047315.17	POLR2B	112.718609	113.086883	118.163332	161.583801
ENSG00000047346.13	ATOSA	30.173985	30.687805	21.816966	34.777928
ENSG00000047365.13	ARAP2	0.069455	0.012716	0	0
ENSG00000047410.14	TPR	77.527705	84.954873	61.157298	116.5635
ENSG00000047457.14	CP	0.489621	0.565074	1.391063	2.731513
ENSG00000047578.14	KATNIP	16.56849	16.810225	8.9533	17.758452
ENSG00000047579.20	DTNBP1	8.53568	7.641701	18.924039	4.950313
ENSG00000047597.7	XK	1.313506	1.428505	0.89085	2.241708
ENSG00000047617.18	ANO2	0	0.027156	0	0
ENSG00000047621.12	FERRY3	14.057101	14.632368	14.506535	28.606765
ENSG00000047634.15	SCML1	4.61052	5.776766	26.272293	47.495874
ENSG00000047644.20	WWC3	7.910092	6.702896	8.917527	9.853693
ENSG00000047648.23	ARHGAP6	0.426414	0.281215	0.811612	0.660511
ENSG00000047662.5	FAM184B	0.824599	1.250231	1.141706	1.030591
ENSG00000047849.22	MAP4	100.410367	92.835095	74.117073	75.163064
ENSG00000047932.14	GOPC	21.381504	22.422875	19.853319	35.514596
ENSG00000047936.11	ROS1	0	0	0	0
ENSG00000048028.12	USP28	28.266653	26.111538	25.3977	44.708504
ENSG00000048052.25	HDAC9	46.573954	49.527937	25.987754	59.752531
ENSG00000048140.18	TSPAN17	72.102998	76.635914	53.722321	31.608132
ENSG00000048162.22	NOP16	75.263798	83.039258	88.51503	69.293839
ENSG00000048342.18	CC2D2A	5.068764	9.403358	3.467001	3.803445
ENSG00000048392.13	RRM2B	52.168851	58.54784	24.045359	44.973964
ENSG00000048405.11	ZNF800	23.126864	25.470814	20.232862	48.950674
ENSG00000048462.11	TNFRSF17	0	0	0	0
ENSG00000048471.14	SNX29	6.978923	8.116363	4.827171	5.617982
ENSG00000048540.16	LMO3	0.668145	1.113968	3.107572	7.689037
ENSG00000048544.7	MRPS10	26.587438	30.920839	35.485941	58.406257
ENSG00000048545.18	GUCA1A	6.525484	7.655714	6.390123	7.497058
ENSG00000048649.14	RSF1	72.18119	79.141047	31.971081	134.115117
ENSG00000048707.15	VPS13D	10.192666	11.335858	6.370941	14.686999
ENSG00000048740.19	CELF2	9.073585	7.35401	14.841187	21.858833
ENSG00000048828.18	FAM120A	47.728477	41.801551	43.40856	60.472553
ENSG00000048991.18	R3HDM1	32.893032	35.857703	31.657166	53.402527
ENSG00000049089.15	COL9A2	9.627535	11.690661	9.346474	2.665794
ENSG00000049130.16	KITLG	6.670651	6.049312	10.217747	26.572579
ENSG00000049167.16	ERCC8	13.243523	12.429436	15.520899	33.139824
ENSG00000049192.15	ADAMTS6	0.135443	0.343632	0.115281	0.071551
ENSG00000049239.13	H6PD	13.29139	14.587084	11.343615	12.552324
ENSG00000049245.13	VAMP3	65.047691	63.76096	60.348084	107.627517
ENSG00000049246.15	PER3	8.302131	9.409739	12.216574	21.289388
ENSG00000049247.14	UTS2	2.102856	0.884614	2.947869	2.391759
ENSG00000049249.10	TNFRSF9	1.099386	1.648871	0.481619	0.597494
ENSG00000049283.19	EPN3	0.76992	4.462607	0.391762	0
ENSG00000049323.16	LTBP1	0.633776	0.584717	2.224097	3.731676
ENSG00000049449.10	RCN1	18.341497	17.907896	72.648163	87.333512
ENSG00000049540.19	ELN	83.317439	78.598953	39.430471	21.362331
ENSG00000049541.11	RFC2	24.236676	29.199009	114.625495	128.61982
ENSG00000049618.25	ARID1B	39.019714	37.028188	31.94434	53.641972
ENSG00000049656.14	CLPTM1L	89.913409	99.432125	168.539566	204.69784
ENSG00000049759.20	NEDD4L	50.303531	43.76539	35.089534	39.683463
ENSG00000049768.18	FOXP3	0.405805	0.417524	0.380174	0.604923
ENSG00000049769.14	PPP1R3F	13.527136	11.628284	9.741612	14.791975
ENSG00000049860.14	HEXB	29.117026	32.825192	41.700078	53.100556
ENSG00000049883.15	PTCD2	7.535667	7.725428	6.591553	13.094442
ENSG00000050030.16	NEXMIF	1.641951	2.102002	3.266989	6.116629
ENSG00000050130.18	JKAMP	73.039279	71.954235	50.33118	82.334885
ENSG00000050165.19	DKK3	98.860434	79.592561	59.542475	103.416343
ENSG00000050327.15	ARHGEF5	0	0.641464	0	2.318121
ENSG00000050344.9	NFE2L3	21.244881	23.319825	25.823502	54.913316
ENSG00000050393.12	MCUR1	9.637538	11.022399	13.916744	23.30414
ENSG00000050405.14	LIMA1	9.124386	8.717829	12.012812	18.688931
ENSG00000050426.16	LETMD1	57.33316	58.430592	41.61981	63.878227
ENSG00000050438.17	SLC4A8	21.065295	16.23652	7.655092	14.051518
ENSG00000050555.19	LAMC3	0.423972	0.509625	1.163189	0.865704
ENSG00000050628.21	PTGER3	7.670394	9.467278	3.716386	4.561941
ENSG00000050730.16	TNIP3	0.4499	0	0	0
ENSG00000050748.18	MAPK9	14.430474	15.919636	18.41841	29.736341
ENSG00000050767.18	COL23A1	13.240675	10.963342	7.597012	2.266176
ENSG00000050820.17	BCAR1	37.241218	32.86338	29.834584	25.184526
ENSG00000051009.11	FHIP1B	21.361179	24.633543	10.728865	9.080559
ENSG00000051108.15	HERPUD1	46.754916	53.255939	37.110885	52.698024
ENSG00000051128.19	HOMER3	23.853782	16.289144	18.053808	9.236544
ENSG00000051180.17	RAD51	2.231368	1.718951	25.312533	29.800246
ENSG00000051341.15	POLQ	0.296343	0.575035	6.45849	5.63959
ENSG00000051382.10	PIK3CB	5.477326	4.154092	5.671323	11.765742
ENSG00000051523.12	CYBA	190.144244	204.642674	211.927339	44.392638
ENSG00000051596.10	THOC3	45.666191	44.431378	97.484545	47.752075
ENSG00000051620.11	HEBP2	6.212826	12.147127	14.934452	11.065341
ENSG00000051825.15	MPHOSPH9	21.404997	29.804517	20.032263	38.883774
ENSG00000052126.17	PLEKHA5	9.057094	6.921427	11.302999	25.307447
ENSG00000052344.16	PRSS8	7.235702	8.156268	2.382858	2.410922
ENSG00000052723.12	SIKE1	37.482495	30.237894	38.969381	49.499431
ENSG00000052749.15	RRP12	34.969353	31.48632	43.769364	37.969534
ENSG00000052795.13	FNIP2	8.184058	8.745517	6.947976	11.875228
ENSG00000052802.13	MSMO1	28.130973	32.220479	36.973854	64.650274
ENSG00000052841.16	TTC17	63.660646	73.325892	54.036215	87.951511
ENSG00000052850.8	ALX4	0.221301	0.168872	1.106575	0.525706
ENSG00000053108.18	FSTL4	0.746084	1.318586	5.964245	14.662031
ENSG00000053254.16	FOXN3	39.910792	41.482464	25.950563	32.507527
ENSG00000053328.9	METTL24	0.200315	0.126739	0.308853	1.227452
ENSG00000053371.14	AKR7A2	16.548373	14.835235	15.301903	12.800787
ENSG00000053372.5	MRTO4	33.28166	24.943272	76.31773	67.27987
ENSG00000053438.11	NNAT	206.550273	194.320331	165.5483	124.668947
ENSG00000053501.15	USE1	20.159061	21.472237	19.7528	11.529915
ENSG00000053524.13	MCF2L2	3.974387	3.083471	5.103939	5.239695
ENSG00000053702.15	NRIP2	2.135487	1.548773	1.258854	0.917001
ENSG00000053747.17	LAMA3	0.238053	0.248302	2.854955	1.199184
ENSG00000053770.12	AP5M1	41.262033	48.049577	42.196037	62.597046
ENSG00000053900.11	ANAPC4	25.617003	22.118394	22.626454	31.148994
ENSG00000053918.20	KCNQ1	11.180658	9.951264	11.426352	7.107745
ENSG00000054116.12	TRAPPC3	63.971051	69.599326	60.743022	46.10188
ENSG00000054118.15	THRAP3	65.712419	65.98171	69.202895	106.655198
ENSG00000054148.18	PHPT1	471.862219	453.149165	401.625318	151.326337
ENSG00000054179.12	ENTPD2	0.872737	1.113544	0.887104	1.430739
ENSG00000054219.11	LY75	0.015103	0.050214	0.077131	0
ENSG00000054267.22	ARID4B	56.448539	47.937061	42.353492	85.19467
